System,Package,Class,Name, COMP, NOCL, NOS, HLTH, HVOC, HEFF, HBUG, CREF, XMET, LMET, NLOC, NOC, NOA, MOD, HDIF, VDEC, EXCT, EXCR, CAST, TDN, HVOL, NAND, VREF, NOPR, MDN, NEXP, LOOP
"","org.apache.commons.lang3","StringUtilsTest","testSplitByWholeString_StringStringBoolean",4,0,29,210,48,23306.05,0.39,2,1,2,24,0,0,2,19.87,11,0,0,0,3,1172.84,107,39,103,1,26,3
"","org.apache.commons.lang3","StringUtilsTest","testSplitByWholeString_StringStringBooleanInt",3,2,21,156,44,14464.68,0.28,2,1,2,18,2,0,2,16.98,8,0,0,0,2,851.67,81,27,75,1,19,2
"","org.apache.commons.lang3.text","StrMatcherTest","testSplitMatcher",1,1,12,114,29,6856.69,0.18,1,2,2,13,1,0,2,12.38,1,0,0,0,0,553.81,65,19,49,0,12,0
"","org.apache.commons.lang3","StringUtilsTest","testSplitPreserveAllTokens_String",2,0,65,457,50,111918.20,0.86,2,2,2,65,0,0,2,43.39,3,0,0,0,1,2579.24,247,84,210,1,74,1
"","org.apache.commons.lang3","StringUtilsTest","testSplitPreserveAllTokens_StringChar",2,1,95,660,54,199678.15,1.27,2,1,2,96,1,0,2,52.57,5,0,0,0,2,3798.23,368,119,292,2,94,1
"","org.apache.commons.lang3","StringUtilsTest","testSplitPreserveAllTokens_StringString_StringStringInt",14,0,117,792,61,235240.64,1.57,2,4,3,114,0,0,2,50.08,35,0,0,0,24,4697.14,409,161,383,2,106,13
"","org.apache.commons.lang3","StringUtilsTest","testSplit_String",1,0,18,141,34,9813.11,0.24,2,1,2,19,0,0,2,13.68,2,0,0,0,0,717.33,76,23,65,0,24,0
"","org.apache.commons.lang3","StringUtilsTest","testSplit_StringChar",1,0,19,141,34,8718.35,0.24,2,1,2,20,0,0,2,12.15,2,0,0,0,0,717.33,79,21,62,0,19,0
"","org.apache.commons.lang3","StringUtilsTest","testSplit_StringString_StringStringInt",5,0,35,251,49,30395.00,0.47,2,4,3,28,0,0,2,21.57,7,0,0,0,4,1409.29,133,44,118,2,33,4
"","org.apache.commons.lang3","CharSetUtilsTest","testSqueeze_StringString",1,1,12,123,23,7069.53,0.19,2,1,1,13,1,0,2,12.71,0,0,0,3,0,556.40,72,0,51,0,14,0
"","org.apache.commons.lang3","CharSetUtilsTest","testSqueeze_StringStringarray",1,0,17,225,29,23942.91,0.36,2,2,1,18,0,0,2,21.90,0,0,0,3,0,1093.05,115,0,110,0,32,0
"","org.apache.commons.lang3","StringEscapeUtilsTest","testStandaloneAmphersand",1,2,5,43,17,1102.50,0.06,1,2,1,6,2,0,2,6.27,0,0,0,0,0,175.76,23,0,20,0,4,0
"","org.apache.commons.lang3.concurrent","BackgroundInitializerTest","testStartMultipleTimes",2,4,9,49,27,2050.31,0.08,1,2,3,8,1,0,2,8.80,2,0,0,0,1,232.99,22,5,27,1,7,1
"","org.apache.commons.lang3.concurrent","TimedSemaphoreTest","testStartTimer",3,3,12,87,43,6458.12,0.16,5,5,2,16,1,0,2,13.68,4,1,0,0,2,472.09,38,11,49,2,14,1
"","org.apache.commons.lang3","StringUtilsStartsEndsWithTest","testStartsWith",1,4,15,151,35,7130.94,0.26,2,1,2,16,2,0,2,9.21,0,0,0,2,0,774.52,89,23,62,0,16,0
"","org.apache.commons.lang3.text","StrBuilderTest","testStartsWith",1,1,10,77,24,3918.77,0.12,1,3,2,11,1,0,2,11.10,1,0,0,0,0,353.04,37,8,40,0,17,0
"","org.apache.commons.lang3","StringUtilsStartsEndsWithTest","testStartsWithAny",1,0,10,116,26,7512.35,0.18,5,4,2,11,0,0,2,13.78,0,0,0,2,0,545.25,62,0,54,0,23,0
"","org.apache.commons.lang3","StringUtilsStartsEndsWithTest","testStartsWithIgnoreCase",1,3,15,151,35,7130.94,0.26,2,1,2,16,1,0,2,9.21,0,0,0,2,0,774.52,89,23,62,0,16,0
"","org.apache.commons.lang3.text","StrSubstitutorTest","testStaticReplace",1,4,4,40,26,1378.80,0.06,4,3,1,5,2,0,2,7.33,1,0,0,0,0,188.02,20,2,20,0,4,0
"","org.apache.commons.lang3.text","StrSubstitutorTest","testStaticReplacePrefixSuffix",1,3,4,42,28,1437.12,0.07,4,3,1,5,1,0,2,7.12,1,0,0,0,0,201.91,22,2,20,0,4,0
"","org.apache.commons.lang3.text","StrSubstitutorTest","testStaticReplaceSystemProperties",1,3,8,81,32,3589.77,0.14,3,7,1,11,1,0,2,8.86,1,0,0,0,0,405.00,39,6,42,0,16,0
"","org.apache.commons.lang3","CharSetTest","testStatics",1,1,17,161,35,10399.15,0.28,3,7,2,18,1,0,2,12.59,1,0,0,0,0,825.81,85,25,76,0,26,0
"","org.apache.commons.lang3.time","StopWatchTest","testStopWatchSimple",2,1,12,81,34,4464.25,0.14,3,6,2,12,1,0,2,10.83,2,0,1,0,2,412.08,35,9,46,1,14,0
"","org.apache.commons.lang3.time","StopWatchTest","testStopWatchSimpleGet",2,0,8,59,30,2412.55,0.10,3,5,2,8,0,0,2,8.33,1,0,1,0,2,289.51,25,4,34,1,9,0
"","org.apache.commons.lang3.time","StopWatchTest","testStopWatchSplit",4,0,20,137,44,9095.94,0.25,4,10,2,19,0,0,2,12.16,4,0,1,0,6,747.94,58,12,79,1,24,0
"","org.apache.commons.lang3.time","StopWatchTest","testStopWatchSuspend",4,0,18,119,36,8519.47,0.21,3,7,1,16,0,0,2,13.85,3,0,1,0,6,615.22,49,10,70,1,21,0
"","org.apache.commons.lang3.math","NumberUtilsTest","testStringCreateNumberEnsureNoPrecisionLoss",1,3,7,52,24,1609.32,0.08,5,1,1,8,1,0,2,6.75,3,0,0,0,0,238.42,27,3,25,0,12,0
"","org.apache.commons.lang3.text","StrMatcherTest","testStringMatcher_String",1,1,10,103,29,5432.61,0.17,2,3,2,11,1,0,2,10.86,1,0,0,1,0,500.37,57,12,46,0,13,0
"","org.apache.commons.lang3.math","NumberUtilsTest","testStringToDoubleString",1,3,8,97,32,4839.46,0.16,2,1,1,9,1,0,2,9.98,0,0,0,0,0,485.00,51,4,46,0,17,0
"","org.apache.commons.lang3.math","NumberUtilsTest","testStringToDoubleStringD",1,3,3,31,20,613.22,0.04,1,1,1,4,1,0,2,4.58,0,0,0,0,0,133.98,17,0,14,0,4,0
"","org.apache.commons.lang3","StringUtilsTest","testStringUtilsCharSequenceContract",5,9,14,153,42,22275.66,0.28,9,3,1,17,9,0,2,27.00,4,0,0,0,5,825.02,54,16,99,3,32,1
"","org.apache.commons.lang3","StringUtilsTrimEmptyTest","testStripAccents",1,0,9,86,35,3664.68,0.15,2,1,2,14,0,0,2,8.31,2,0,0,0,0,441.12,48,4,38,0,12,0
"","org.apache.commons.lang3","StringUtilsTrimEmptyTest","testStripAll",1,2,13,153,29,17260.41,0.25,2,2,2,14,4,0,2,23.22,4,0,0,2,0,743.27,76,18,77,0,29,0
"","org.apache.commons.lang3","StringUtilsTrimEmptyTest","testStripEnd_StringString",1,4,21,231,25,28159.18,0.36,2,1,1,23,4,0,2,26.25,0,0,0,0,0,1072.73,135,9,96,0,23,0
"","org.apache.commons.lang3","StringUtilsTrimEmptyTest","testStripStart_StringString",1,4,21,231,25,28159.18,0.36,2,1,1,23,4,0,2,26.25,0,0,0,0,0,1072.73,135,9,96,0,23,0
"","org.apache.commons.lang3","StringUtilsTrimEmptyTest","testStripToEmpty_String",1,0,7,75,21,3294.24,0.11,2,1,1,9,0,0,2,10.00,0,0,0,0,0,329.42,40,5,35,0,8,0
"","org.apache.commons.lang3","StringUtilsTrimEmptyTest","testStripToNull_String",1,0,7,75,21,3294.24,0.11,2,1,1,9,0,0,2,10.00,0,0,0,0,0,329.42,40,5,35,0,8,0
"","org.apache.commons.lang3","StringUtilsTrimEmptyTest","testStrip_String",1,1,6,64,21,2389.42,0.09,2,1,1,8,1,0,2,8.50,0,0,0,0,0,281.11,34,4,30,0,7,0
"","org.apache.commons.lang3","StringUtilsTrimEmptyTest","testStrip_StringString",1,4,21,227,25,27261.63,0.35,2,1,1,23,4,0,2,25.86,0,0,0,0,0,1054.16,133,8,94,0,22,0
"","org.apache.commons.lang3","CharSequenceUtilsTest","testSubSequence",3,12,15,181,34,23104.48,0.31,5,3,0,20,12,0,2,25.09,0,0,1,0,4,920.83,92,5,89,1,28,0
"","org.apache.commons.lang3.text","StrBuilderTest","testSubSequenceIntInt",5,6,18,145,34,15298.12,0.25,2,4,2,23,6,0,2,20.74,1,0,1,0,8,737.68,67,9,78,1,20,0
"","org.apache.commons.lang3","ArrayUtilsTest","testSubarrChar",1,2,23,325,64,39459.91,0.65,1,4,4,52,2,0,2,20.24,5,0,0,0,0,1950.00,195,36,130,0,33,0
"","org.apache.commons.lang3","ArrayUtilsTest","testSubarrayBoolean",1,2,23,325,60,42018.79,0.64,1,4,4,52,2,0,2,21.89,5,0,0,0,0,1919.74,195,36,130,0,33,0
"","org.apache.commons.lang3","ArrayUtilsTest","testSubarrayByte",1,2,23,325,63,40066.45,0.65,1,4,4,52,2,0,2,20.62,5,0,0,0,0,1942.62,195,36,130,0,33,0
"","org.apache.commons.lang3","ArrayUtilsTest","testSubarrayDouble",1,2,23,325,64,39459.91,0.65,1,4,4,52,2,0,2,20.24,5,0,0,0,0,1950.00,195,36,130,0,33,0
"","org.apache.commons.lang3","ArrayUtilsTest","testSubarrayFloat",1,2,23,325,63,40066.45,0.65,1,4,4,52,2,0,2,20.62,5,0,0,0,0,1942.62,195,36,130,0,33,0
"","org.apache.commons.lang3","ArrayUtilsTest","testSubarrayInt",1,2,23,325,63,40066.45,0.65,1,4,4,52,2,0,2,20.62,5,0,0,0,0,1942.62,195,36,130,0,33,0
"","org.apache.commons.lang3","ArrayUtilsTest","testSubarrayLong",1,2,23,325,64,39459.91,0.65,1,4,4,52,2,0,2,20.24,5,0,0,0,0,1950.00,195,36,130,0,33,0
"","org.apache.commons.lang3","ArrayUtilsTest","testSubarrayObject",2,2,22,362,80,47816.57,0.76,7,8,5,41,2,0,2,20.89,4,0,1,1,2,2288.54,197,26,165,1,48,0
"","org.apache.commons.lang3","ArrayUtilsTest","testSubarrayShort",1,2,23,325,63,40066.45,0.65,1,4,4,52,2,0,2,20.62,5,0,0,0,0,1942.62,195,36,130,0,33,0
"","org.apache.commons.lang3.event","EventListenerSupportTest","testSubclassInvocationHandling",1,3,12,189,67,19741.14,0.38,8,10,0,29,1,0,2,17.22,5,1,0,0,0,1146.49,87,12,102,0,18,0
"","org.apache.commons.lang3.text","StrSubstitutorTest","testSubstituteDefaultProperties",1,4,5,42,25,1151.97,0.07,4,4,1,6,2,0,2,5.91,2,0,0,0,0,195.04,21,2,21,0,6,0
"","org.apache.commons.lang3","StringUtilsSubstringTest","testSubstringAfterLast_StringString",1,0,16,157,28,9571.66,0.25,1,1,1,17,0,0,2,12.68,0,0,0,0,0,754.75,93,0,64,0,15,0
"","org.apache.commons.lang3","StringUtilsSubstringTest","testSubstringAfter_StringString",1,0,15,147,29,8103.75,0.24,1,1,1,16,0,0,2,11.35,0,0,0,0,0,714.12,87,0,60,0,14,0
"","org.apache.commons.lang3","StringUtilsSubstringTest","testSubstringBeforeLast_StringString",1,0,19,187,30,12731.54,0.31,1,1,1,20,0,0,2,13.88,0,0,0,0,0,917.59,111,0,76,0,18,0
"","org.apache.commons.lang3","StringUtilsSubstringTest","testSubstringBefore_StringString",1,1,15,147,26,9017.09,0.23,1,1,1,16,1,0,2,13.05,0,0,0,0,0,690.96,87,0,60,0,14,0
"","org.apache.commons.lang3","StringUtilsSubstringTest","testSubstringBetween_StringString",1,1,11,107,25,4942.77,0.17,1,1,1,12,1,0,2,9.95,0,0,0,0,0,496.89,63,0,44,0,10,0
"","org.apache.commons.lang3","StringUtilsSubstringTest","testSubstringBetween_StringStringString",1,0,10,106,24,5346.07,0.16,1,1,1,11,0,0,2,11.00,0,0,0,0,0,486.01,66,0,40,0,9,0
"","org.apache.commons.lang3.text","StrBuilderTest","testSubstringInt",3,0,12,95,28,7364.27,0.15,2,3,2,15,0,0,2,16.12,1,0,1,0,4,456.70,43,6,52,1,13,0
"","org.apache.commons.lang3.text","StrBuilderTest","testSubstringIntInt",3,0,13,113,32,9661.50,0.19,2,3,2,16,0,0,2,17.10,1,0,1,0,4,565.00,57,7,56,1,14,0
"","org.apache.commons.lang3","StringUtilsSubstringTest","testSubstring_StringInt",1,1,17,172,27,14169.09,0.27,1,1,1,18,1,0,2,17.32,0,0,0,0,0,817.84,99,7,73,0,21,0
"","org.apache.commons.lang3","StringUtilsSubstringTest","testSubstring_StringIntInt",1,0,14,158,28,11899.81,0.25,1,1,1,15,0,0,2,15.67,0,0,0,0,0,759.56,94,10,64,0,21,0
"","org.apache.commons.lang3","StringUtilsSubstringTest","testSubstringsBetween_StringStringString",1,5,39,296,41,32677.82,0.53,2,1,2,40,3,0,2,20.61,1,0,0,0,0,1585.84,170,44,126,0,45,0
"","org.apache.commons.lang3.math","FractionTest","testSubtract",7,3,84,707,54,227698.65,1.36,4,7,3,91,6,0,2,55.96,3,0,2,0,12,4068.71,353,114,354,1,134,0
"","org.apache.commons.lang3.mutable","MutableByteTest","testSubtractValueObject",1,0,4,38,22,1055.86,0.06,2,4,1,5,0,0,2,6.23,1,0,0,2,0,169.46,18,2,20,0,7,0
"","org.apache.commons.lang3.mutable","MutableDoubleTest","testSubtractValueObject",1,0,4,35,23,865.13,0.05,2,4,1,5,0,0,2,5.46,1,0,0,0,0,158.32,17,2,18,0,5,0
"","org.apache.commons.lang3.mutable","MutableFloatTest","testSubtractValueObject",1,0,4,35,23,865.13,0.05,2,4,1,5,0,0,2,5.46,1,0,0,0,0,158.32,17,2,18,0,5,0
"","org.apache.commons.lang3.mutable","MutableIntTest","testSubtractValueObject",1,0,5,42,23,1221.36,0.06,2,5,1,6,0,0,2,6.43,1,0,0,0,0,189.99,20,3,22,0,6,0
"","org.apache.commons.lang3.mutable","MutableLongTest","testSubtractValueObject",1,0,5,42,23,1221.36,0.06,2,5,1,6,0,0,2,6.43,1,0,0,0,0,189.99,20,3,22,0,6,0
"","org.apache.commons.lang3.mutable","MutableShortTest","testSubtractValueObject",1,0,4,40,22,1173.17,0.06,2,4,1,5,0,0,2,6.58,1,0,0,3,0,178.38,19,2,21,0,8,0
"","org.apache.commons.lang3.mutable","MutableByteTest","testSubtractValuePrimitive",1,0,4,36,20,1082.05,0.05,1,3,1,5,0,0,2,6.95,1,0,0,3,0,155.59,17,2,19,0,7,0
"","org.apache.commons.lang3.mutable","MutableDoubleTest","testSubtractValuePrimitive",1,0,4,31,21,765.91,0.05,1,3,1,5,0,0,2,5.62,1,0,0,0,0,136.16,15,2,16,0,4,0
"","org.apache.commons.lang3.mutable","MutableFloatTest","testSubtractValuePrimitive",1,0,4,31,21,765.91,0.05,1,3,1,5,0,0,2,5.62,1,0,0,0,0,136.16,15,2,16,0,4,0
"","org.apache.commons.lang3.mutable","MutableIntTest","testSubtractValuePrimitive",1,0,5,38,21,1126.63,0.06,1,4,1,6,0,0,2,6.75,1,0,0,0,0,166.91,18,3,20,0,5,0
"","org.apache.commons.lang3.mutable","MutableLongTest","testSubtractValuePrimitive",1,0,5,38,21,1126.63,0.06,1,4,1,6,0,0,2,6.75,1,0,0,0,0,166.91,18,3,20,0,5,0
"","org.apache.commons.lang3.mutable","MutableShortTest","testSubtractValuePrimitive",1,0,4,36,20,1082.05,0.05,1,3,1,5,0,0,2,6.95,1,0,0,3,0,155.59,17,2,19,0,7,0
"","org.apache.commons.lang3.builder","EqualsBuilderTest","testSuper",1,0,7,97,25,5447.68,0.15,2,6,2,8,0,0,2,12.09,2,0,0,0,0,450.45,43,8,54,0,24,0
"","org.apache.commons.lang3.builder","HashCodeBuilderTest","testSuper",1,0,3,53,26,2192.29,0.08,2,7,1,5,0,0,2,8.80,1,0,0,0,0,249.12,24,2,29,0,13,0
"","org.apache.commons.lang3.text.translate","NumericEntityEscaperTest","testSupplementary",1,1,6,43,23,1312.96,0.06,2,2,1,7,1,0,2,6.75,4,0,0,0,0,194.51,21,4,22,0,6,0
"","org.apache.commons.lang3.text.translate","NumericEntityUnescaperTest","testSupplementaryUnescaping",1,0,6,43,23,1312.96,0.06,2,2,1,7,0,0,2,6.75,4,0,0,0,0,194.51,21,4,22,0,6,0
"","org.apache.commons.lang3","CharEncodingTest","testSupported",1,0,4,31,15,605.57,0.04,1,1,1,5,0,0,2,5.00,0,0,0,0,0,121.11,15,0,16,0,6,0
"","org.apache.commons.lang3","StringUtilsTest","testSwapCase_String",1,0,13,109,31,5540.95,0.18,3,2,1,14,0,0,2,10.26,2,0,0,0,0,540.01,59,2,50,0,12,0
"","org.apache.commons.lang3.text","WordUtilsTest","testSwapCase_String",1,1,13,109,30,5737.49,0.18,2,1,1,14,1,0,2,10.73,2,0,0,0,0,534.85,59,2,50,0,12,0
"","org.apache.commons.lang3.text","StrLookupTest","testSystemProperiesLookup",2,1,7,67,25,2625.23,0.10,3,3,2,10,1,0,2,8.44,0,0,1,0,2,311.14,30,0,37,1,10,0
"","org.apache.commons.lang3.text","StrTokenizerTest","testTSV",1,1,3,30,15,546.96,0.04,1,2,1,4,1,0,2,4.67,0,0,0,0,0,117.21,14,2,16,0,5,0
"","org.apache.commons.lang3.text","StrTokenizerTest","testTSVEmpty",1,0,3,26,14,445.46,0.03,1,1,1,4,0,0,2,4.50,0,0,0,0,0,98.99,12,0,14,0,4,0
"","org.apache.commons.lang3.text","StrMatcherTest","testTabMatcher",1,1,6,54,23,1889.04,0.08,1,2,2,7,1,0,2,7.73,1,0,0,0,0,244.27,29,7,25,0,6,0
"","org.apache.commons.lang3.time","FastDateFormatTest","testTimeDateDefaults",1,0,4,108,20,6001.31,0.16,3,4,1,8,0,0,2,12.86,0,0,0,0,0,466.77,60,14,48,0,12,0
"","org.apache.commons.lang3.time","FastDateFormatTest","testTimeDefaults",1,0,4,90,19,4234.86,0.13,3,4,1,8,0,0,2,11.08,0,0,0,0,0,382.31,48,8,42,0,12,0
"","org.apache.commons.lang3.time","DateFormatUtilsTest","testTimeISO",1,0,16,167,36,10853.89,0.29,4,10,1,21,0,0,2,12.57,3,0,0,0,0,863.38,88,29,79,0,27,0
"","org.apache.commons.lang3.time","DateFormatUtilsTest","testTimeNoTISO",1,0,16,167,36,10853.89,0.29,4,10,1,21,0,0,2,12.57,3,0,0,0,0,863.38,88,29,79,0,27,0
"","org.apache.commons.lang3.time","FastDateParserTest","testTimeZoneMatches",1,0,3,24,18,480.38,0.03,1,1,2,4,0,0,2,4.80,1,0,0,0,0,100.08,12,4,12,0,2,0
"","org.apache.commons.lang3.time","FastDatePrinterTest","testTimeZoneMatches",1,0,3,24,18,480.38,0.03,1,1,2,4,0,0,2,4.80,1,0,0,0,0,100.08,12,4,12,0,2,0
"","org.apache.commons.lang3","HashSetvBitSetTest","testTimes",1,0,12,72,27,3081.17,0.11,1,1,3,13,2,0,2,9.00,1,0,0,0,0,342.35,36,8,36,0,20,0
"","org.apache.commons.lang3","HashSetvBitSetTest","testTimesExtractOrBitset",1,0,15,107,35,8160.91,0.18,2,3,3,16,2,0,2,14.87,3,0,0,0,0,548.83,57,13,50,0,15,0
"","org.apache.commons.lang3.mutable","MutableByteTest","testToByte",1,0,3,45,18,1253.82,0.06,2,3,1,4,0,0,2,6.68,0,0,0,4,0,187.65,21,0,24,0,10,0
"","org.apache.commons.lang3.math","NumberUtilsTest","testToByteString",1,3,5,51,23,1362.58,0.08,1,1,1,6,1,0,2,5.91,0,0,0,0,0,230.70,27,0,24,0,8,0
"","org.apache.commons.lang3.math","NumberUtilsTest","testToByteStringI",1,3,3,35,20,773.79,0.05,1,1,1,4,1,0,2,5.12,0,0,0,2,0,151.27,19,0,16,0,6,0
"","org.apache.commons.lang3.time","DateUtilsTest","testToCalendar",2,2,5,38,23,939.29,0.06,2,2,2,8,2,0,2,5.46,0,0,1,0,2,171.90,17,2,21,1,4,0
"","org.apache.commons.lang3.text","StrBuilderTest","testToCharArray",1,1,10,81,34,3519.89,0.14,3,5,3,11,1,0,2,8.54,2,0,0,0,0,412.08,41,12,40,0,10,0
"","org.apache.commons.lang3.text","StrBuilderTest","testToCharArrayIntInt",3,0,21,178,45,18267.96,0.33,4,5,4,26,1,0,2,18.69,2,0,1,0,4,977.55,92,22,86,1,23,0
"","org.apache.commons.lang3","CharUtilsTest","testToChar_Character",2,0,5,41,23,1132.67,0.06,3,1,1,7,0,0,2,6.11,0,0,1,1,2,185.47,19,2,22,1,4,0
"","org.apache.commons.lang3","CharUtilsTest","testToChar_Character_char",1,0,4,39,19,841.09,0.06,2,1,1,5,0,0,2,5.08,0,0,0,1,0,165.67,22,2,17,0,4,0
"","org.apache.commons.lang3","CharUtilsTest","testToChar_String",3,0,7,55,24,1815.65,0.08,3,1,1,10,0,0,2,7.20,0,0,1,1,4,252.17,24,0,31,1,5,0
"","org.apache.commons.lang3","CharUtilsTest","testToChar_String_char",1,0,5,49,20,1270.65,0.07,2,1,1,6,0,0,2,6.00,0,0,0,1,0,211.77,28,0,21,0,5,0
"","org.apache.commons.lang3","CharUtilsTest","testToCharacterObject_String",1,0,6,62,20,2308.57,0.09,2,2,2,7,0,0,2,8.62,0,0,0,0,0,267.96,32,0,30,0,8,0
"","org.apache.commons.lang3","CharUtilsTest","testToCharacterObject_char",3,0,22,165,35,20504.31,0.28,2,3,3,19,1,0,3,24.23,6,0,0,4,2,846.33,82,20,83,1,27,2
"","org.apache.commons.lang3","ClassUtilsTest","testToClass_object",1,2,8,148,40,14419.97,0.26,11,6,3,11,4,0,2,18.31,1,0,0,2,0,787.65,68,4,80,0,24,0
"","org.apache.commons.lang3.mutable","MutableDoubleTest","testToDouble",1,0,3,37,17,899.85,0.05,2,3,1,4,0,0,2,5.95,0,0,0,0,0,151.24,17,0,20,0,6,0
"","org.apache.commons.lang3.mutable","MutableFloatTest","testToFloat",1,0,3,37,17,899.85,0.05,2,3,1,4,0,0,2,5.95,0,0,0,0,0,151.24,17,0,20,0,6,0
"","org.apache.commons.lang3.math","NumberUtilsTest","testToFloatString",1,3,8,97,32,4839.46,0.16,2,1,1,9,1,0,2,9.98,0,0,0,0,0,485.00,51,4,46,0,17,0
"","org.apache.commons.lang3.math","NumberUtilsTest","testToFloatStringF",1,3,3,31,20,613.22,0.04,1,1,1,4,1,0,2,4.58,0,0,0,0,0,133.98,17,0,14,0,4,0
"","org.apache.commons.lang3.builder","HashCodeBuilderTest","testToHashCodeEqualsHashCode",1,3,3,39,23,1020.71,0.06,2,6,1,5,1,0,2,5.79,1,0,0,0,0,176.42,18,2,21,0,7,0
"","org.apache.commons.lang3.math","NumberUtilsTest","testToIntString",1,4,5,51,23,1362.58,0.08,1,1,1,6,2,0,2,5.91,0,0,0,0,0,230.70,27,0,24,0,8,0
"","org.apache.commons.lang3.math","NumberUtilsTest","testToIntStringI",1,3,3,31,19,652.94,0.04,1,1,1,4,1,0,2,4.96,0,0,0,0,0,131.69,17,0,14,0,4,0
"","org.apache.commons.lang3","CharUtilsTest","testToIntValue_Character",3,0,7,59,25,2283.23,0.09,3,2,1,10,0,0,2,8.33,0,0,1,0,4,273.99,25,1,34,1,6,0
"","org.apache.commons.lang3","CharUtilsTest","testToIntValue_Character_int",1,0,5,62,22,2369.87,0.09,2,2,1,6,0,0,2,8.57,0,0,0,0,0,276.48,30,0,32,0,13,0
"","org.apache.commons.lang3","CharUtilsTest","testToIntValue_char",2,0,13,111,38,5242.68,0.19,2,1,1,15,0,0,2,9.00,0,0,1,0,2,582.52,58,0,53,1,11,0
"","org.apache.commons.lang3","CharUtilsTest","testToIntValue_char_int",1,0,4,41,19,1066.76,0.06,1,1,1,5,0,0,2,6.12,0,0,0,0,0,174.17,21,0,20,0,7,0
"","org.apache.commons.lang3.mutable","MutableIntTest","testToInteger",1,0,3,37,17,899.85,0.05,2,3,1,4,0,0,2,5.95,0,0,0,0,0,151.24,17,0,20,0,6,0
"","org.apache.commons.lang3","LocaleUtilsTest","testToLocale_1Part",8,4,28,164,35,9900.31,0.28,3,1,3,36,2,0,2,11.77,0,0,1,1,14,841.20,68,0,96,1,21,0
"","org.apache.commons.lang3","LocaleUtilsTest","testToLocale_2Part",7,4,21,127,32,6584.67,0.21,2,1,2,28,2,0,2,10.37,0,0,1,0,12,635.00,53,0,74,1,12,0
"","org.apache.commons.lang3","LocaleUtilsTest","testToLocale_3Part",4,5,13,88,36,4504.04,0.15,4,2,2,18,3,0,2,9.90,0,0,1,0,6,454.95,45,0,43,1,5,0
"","org.apache.commons.lang3.mutable","MutableLongTest","testToLong",1,0,3,37,17,899.85,0.05,2,3,1,4,0,0,2,5.95,0,0,0,0,0,151.24,17,0,20,0,6,0
"","org.apache.commons.lang3.math","NumberUtilsTest","testToLongString",1,3,9,107,33,4922.52,0.18,2,1,1,10,1,0,2,9.12,0,0,0,0,0,539.75,57,4,50,0,18,0
"","org.apache.commons.lang3.math","NumberUtilsTest","testToLongStringL",1,3,3,31,19,652.94,0.04,1,1,1,4,1,0,2,4.96,0,0,0,0,0,131.69,17,0,14,0,4,0
"","org.apache.commons.lang3","ArrayUtilsTest","testToMap",4,1,16,232,51,31584.06,0.44,7,5,2,41,1,0,2,24.00,1,0,1,0,6,1316.00,96,4,136,1,22,0
"","org.apache.commons.lang3","ArrayUtilsTest","testToObject_boolean",1,0,5,68,30,2836.18,0.11,3,3,3,9,0,0,2,8.50,1,0,0,0,0,333.67,34,5,34,0,9,0
"","org.apache.commons.lang3","ArrayUtilsTest","testToObject_byte",1,0,5,86,30,4536.42,0.14,3,4,3,12,0,0,2,10.75,1,0,0,2,0,421.99,43,6,43,0,14,0
"","org.apache.commons.lang3","ArrayUtilsTest","testToObject_char",1,0,5,79,29,3837.80,0.13,3,3,3,12,0,0,2,10.00,1,0,0,0,0,383.78,38,6,41,0,12,0
"","org.apache.commons.lang3","ArrayUtilsTest","testToObject_double",1,0,5,82,30,4124.24,0.13,3,4,3,15,0,0,2,10.25,1,0,0,0,0,402.37,41,6,41,0,12,0
"","org.apache.commons.lang3","ArrayUtilsTest","testToObject_float",1,0,5,82,30,4124.24,0.13,3,4,3,15,0,0,2,10.25,1,0,0,0,0,402.37,41,6,41,0,12,0
"","org.apache.commons.lang3","ArrayUtilsTest","testToObject_int",1,0,5,82,30,4124.24,0.13,3,4,3,15,0,0,2,10.25,1,0,0,0,0,402.37,41,6,41,0,12,0
"","org.apache.commons.lang3","ArrayUtilsTest","testToObject_long",1,0,5,82,30,4124.24,0.13,3,4,3,15,0,0,2,10.25,1,0,0,0,0,402.37,41,6,41,0,12,0
"","org.apache.commons.lang3","ArrayUtilsTest","testToObject_short",1,0,5,86,30,4536.42,0.14,3,4,3,12,0,0,2,10.75,1,0,0,2,0,421.99,43,6,43,0,14,0
"","org.apache.commons.lang3","ArrayUtilsTest","testToPrimitive_boolean",2,2,8,92,35,5293.42,0.16,4,3,4,13,2,0,2,11.22,1,0,1,0,2,471.89,43,6,49,1,12,0
"","org.apache.commons.lang3","ArrayUtilsTest","testToPrimitive_boolean_boolean",1,0,6,124,27,8192.42,0.20,3,3,3,16,0,0,2,13.89,0,0,0,0,0,589.61,66,8,58,0,18,0
"","org.apache.commons.lang3","ArrayUtilsTest","testToPrimitive_byte",2,2,8,114,35,8237.18,0.19,4,4,4,14,2,0,2,14.09,1,0,1,2,2,584.74,54,7,60,1,18,0
"","org.apache.commons.lang3","ArrayUtilsTest","testToPrimitive_byte_byte",1,0,6,141,31,12141.32,0.23,3,4,3,17,0,0,2,17.38,1,0,0,5,0,698.54,73,12,68,0,24,0
